,event,nHits,hitTime,isDN,pmt_id,pmt_x,pmt_y,pmt_z
701451,22,12466,21.570852,False,4737,8244.996,15008.93,8682.860999999999
701452,22,12466,26.960281,False,4737,8244.996,15008.93,8682.860999999999
701453,22,12466,22.319656,False,4737,8244.996,15008.93,8682.860999999999
701454,22,12466,20.959238,False,4737,8244.996,15008.93,8682.860999999999
701455,22,12466,27.189365,False,4737,8244.996,15008.93,8682.860999999999
701456,22,12466,28.839203,False,4737,8244.996,15008.93,8682.860999999999
701457,22,12466,25.28013,False,4737,8244.996,15008.93,8682.860999999999
701458,22,12466,22.02932,False,4737,8244.996,15008.93,8682.860999999999
701459,22,12466,34.704914,False,4737,8244.996,15008.93,8682.860999999999
701460,22,12466,21.90988,False,4737,8244.996,15008.93,8682.860999999999
701461,22,12466,294.94733,True,4737,8244.996,15008.93,8682.860999999999
706982,22,12466,22.285885,False,5954,7513.7485,16569.713,6134.181
706983,22,12466,29.712513,False,5954,7513.7485,16569.713,6134.181
706984,22,12466,62.630573,False,5954,7513.7485,16569.713,6134.181
706985,22,12466,16.38891,False,5954,7513.7485,16569.713,6134.181
706986,22,12466,48.13362,False,5954,7513.7485,16569.713,6134.181
706987,22,12466,32.905598,False,5954,7513.7485,16569.713,6134.181
706988,22,12466,17.965118,False,5954,7513.7485,16569.713,6134.181
706989,22,12466,16.413223,False,5954,7513.7485,16569.713,6134.181
706990,22,12466,27.600252,False,5954,7513.7485,16569.713,6134.181
706991,22,12466,17.911646,False,5954,7513.7485,16569.713,6134.181
706992,22,12466,34.23821,False,5954,7513.7485,16569.713,6134.181
706993,22,12466,20.689402,False,5954,7513.7485,16569.713,6134.181
706994,22,12466,30.078056,False,5954,7513.7485,16569.713,6134.181
706995,22,12466,19.62694,False,5954,7513.7485,16569.713,6134.181
706996,22,12466,20.24409,False,5954,7513.7485,16569.713,6134.181
706997,22,12466,63.380703,False,5954,7513.7485,16569.713,6134.181
706998,22,12466,16.533703,False,5954,7513.7485,16569.713,6134.181
706999,22,12466,21.569206,False,5954,7513.7485,16569.713,6134.181
707000,22,12466,24.685255,False,5954,7513.7485,16569.713,6134.181
712449,22,12466,49.210155,False,5316,13865.669,10980.196000000002,7471.1797
712450,22,12466,48.26085,False,5316,13865.669,10980.196000000002,7471.1797
712451,22,12466,41.93282,False,5316,13865.669,10980.196000000002,7471.1797
712452,22,12466,116.42668,False,5316,13865.669,10980.196000000002,7471.1797
727544,22,12466,75.67008,False,16447,9361.145,16566.656000000003,-2560.2473
727545,22,12466,47.85977,False,16447,9361.145,16566.656000000003,-2560.2473
727546,22,12466,59.28176,False,16447,9361.145,16566.656000000003,-2560.2473
732627,22,12466,44.91166,False,8748,13480.034,13668.732,307.27652
732628,22,12466,45.087955,False,8748,13480.034,13668.732,307.27652
732629,22,12466,44.044415,False,8748,13480.034,13668.732,307.27652
732630,22,12466,61.91914,False,8748,13480.034,13668.732,307.27652
732631,22,12466,54.55333,False,8748,13480.034,13668.732,307.27652
732632,22,12466,73.11725,False,8748,13480.034,13668.732,307.27652
742977,22,12466,169.38394,False,6534,17342.285,6666.818,4841.353
748634,22,12466,41.28001,False,8771,2660.0356,19012.36,307.27652
754214,22,12466,39.64142,False,6989,7505.933000000001,17220.201,3970.5962
754215,22,12466,23.293869,False,6989,7505.933000000001,17220.201,3970.5962
754216,22,12466,26.544077,False,6989,7505.933000000001,17220.201,3970.5962
754217,22,12466,24.28596,False,6989,7505.933000000001,17220.201,3970.5962
754218,22,12466,23.241692,False,6989,7505.933000000001,17220.201,3970.5962
754219,22,12466,18.634548,False,6989,7505.933000000001,17220.201,3970.5962
754220,22,12466,29.48254,False,6989,7505.933000000001,17220.201,3970.5962
754221,22,12466,22.1717,False,6989,7505.933000000001,17220.201,3970.5962
754222,22,12466,43.936306,False,6989,7505.933000000001,17220.201,3970.5962
754223,22,12466,20.794857,False,6989,7505.933000000001,17220.201,3970.5962
754224,22,12466,26.641771,False,6989,7505.933000000001,17220.201,3970.5962
754225,22,12466,26.86082,False,6989,7505.933000000001,17220.201,3970.5962
785796,22,12466,526.3861,False,16685,-530.4885,19076.234,-2110.8958
791300,22,12466,89.76081,False,6977,12987.271,13572.22,3970.5962
791301,22,12466,48.347404,False,6977,12987.271,13572.22,3970.5962
791302,22,12466,82.44544,False,6977,12987.271,13572.22,3970.5962
791303,22,12466,34.2442,False,6977,12987.271,13572.22,3970.5962
791304,22,12466,39.121258,False,6977,12987.271,13572.22,3970.5962
791305,22,12466,44.244858,False,6977,12987.271,13572.22,3970.5962
796624,22,12466,27.273203,False,8077,10764.747,15811.461000000001,1660.7045
796625,22,12466,34.987858,False,8077,10764.747,15811.461000000001,1660.7045
796626,22,12466,38.552124,False,8077,10764.747,15811.461000000001,1660.7045
796627,22,12466,27.085327,False,8077,10764.747,15811.461000000001,1660.7045
796628,22,12466,36.369305,False,8077,10764.747,15811.461000000001,1660.7045
796629,22,12466,35.881454,False,8077,10764.747,15811.461000000001,1660.7045
796630,22,12466,44.69782,False,8077,10764.747,15811.461000000001,1660.7045
796631,22,12466,34.954052,False,8077,10764.747,15811.461000000001,1660.7045
796632,22,12466,69.9281,False,8077,10764.747,15811.461000000001,1660.7045
796633,22,12466,37.68398,False,8077,10764.747,15811.461000000001,1660.7045
817659,22,12466,41.02065,False,17104,6775.7197,17923.887,-1209.9257
817660,22,12466,44.954975,False,17104,6775.7197,17923.887,-1209.9257
817661,22,12466,39.79912,False,17104,6775.7197,17923.887,-1209.9257
822800,22,12466,49.629093,False,6544,14670.723,11400.49,4841.353
822801,22,12466,82.67368,False,6544,14670.723,11400.49,4841.353
822802,22,12466,61.022884,False,6544,14670.723,11400.49,4841.353
832745,22,12466,87.57649,False,12159,6718.9546,13599.471000000001,-11770.728000000001
832746,22,12466,86.12167,False,12159,6718.9546,13599.471000000001,-11770.728000000001
837839,22,12466,59.080505,False,8746,14218.838,12898.458,307.27652
837840,22,12466,79.08563,False,8746,14218.838,12898.458,307.27652
859115,22,12466,50.267864,False,6362,-271.0097,18459.398,5274.196
864674,22,12466,48.982166,False,7433,6705.3486,17737.734,3008.5063
864675,22,12466,29.350334,False,7433,6705.3486,17737.734,3008.5063
864676,22,12466,106.117546,False,7433,6705.3486,17737.734,3008.5063
864677,22,12466,45.41642,False,7433,6705.3486,17737.734,3008.5063
864678,22,12466,24.05847,False,7433,6705.3486,17737.734,3008.5063
864679,22,12466,28.756758,False,7433,6705.3486,17737.734,3008.5063
864680,22,12466,22.942556,False,7433,6705.3486,17737.734,3008.5063
864681,22,12466,34.36475,False,7433,6705.3486,17737.734,3008.5063
864682,22,12466,25.384045,False,7433,6705.3486,17737.734,3008.5063
864683,22,12466,24.18066,False,7433,6705.3486,17737.734,3008.5063
864684,22,12466,22.333782,False,7433,6705.3486,17737.734,3008.5063
864685,22,12466,26.153515,False,7433,6705.3486,17737.734,3008.5063
864686,22,12466,50.49175,False,7433,6705.3486,17737.734,3008.5063
864687,22,12466,36.59039,False,7433,6705.3486,17737.734,3008.5063
864688,22,12466,63.953217,False,7433,6705.3486,17737.734,3008.5063
864689,22,12466,57.03371,False,7433,6705.3486,17737.734,3008.5063
864690,22,12466,-11.279065,True,7433,6705.3486,17737.734,3008.5063
870383,22,12466,63.515854,False,16459,3419.982,18718.676,-2560.2473
897605,22,12466,94.71038,False,1554,-6369.9766,9151.995,15630.239
902857,22,12466,42.13723,False,6332,14064.518,11958.7705,5274.196
908022,22,12466,82.168884,False,8291,15215.611,11647.37,1209.9257
908023,22,12466,49.588676,False,8291,15215.611,11647.37,1209.9257
908024,22,12466,64.0122,False,8291,15215.611,11647.37,1209.9257
908025,22,12466,96.173225,False,8291,15215.611,11647.37,1209.9257
918695,22,12466,28.92354,False,8534,8495.271999999999,17201.586,758.8111
918696,22,12466,33.191372,False,8534,8495.271999999999,17201.586,758.8111
918697,22,12466,51.072655,False,8534,8495.271999999999,17201.586,758.8111
918698,22,12466,33.947163,False,8534,8495.271999999999,17201.586,758.8111
918699,22,12466,29.559464,False,8534,8495.271999999999,17201.586,758.8111
939909,22,12466,85.97489,False,8741,15868.908000000001,10803.858,307.27652
945272,22,12466,41.844772,False,8093,2913.4727,18904.86,1660.7045
945273,22,12466,65.53267,False,8093,2913.4727,18904.86,1660.7045
945274,22,12466,141.89159,False,8093,2913.4727,18904.86,1660.7045
956279,22,12466,317.21793,False,3205,262.7363,-14884.872,12124.832
961723,22,12466,59.180298,False,17334,5008.3633,18519.732,-758.8111
961724,22,12466,115.307175,False,17334,5008.3633,18519.732,-758.8111
961725,22,12466,94.340355,False,17334,5008.3633,18519.732,-758.8111
961726,22,12466,44.176434,False,17334,5008.3633,18519.732,-758.8111
961727,22,12466,48.184505,False,17334,5008.3633,18519.732,-758.8111
967083,22,12466,22.97164,False,5746,6721.2812,16745.752,6560.803000000001
967084,22,12466,19.442646,False,5746,6721.2812,16745.752,6560.803000000001
967085,22,12466,32.413223,False,5746,6721.2812,16745.752,6560.803000000001
967086,22,12466,21.320456,False,5746,6721.2812,16745.752,6560.803000000001
967087,22,12466,23.79058,False,5746,6721.2812,16745.752,6560.803000000001
967088,22,12466,62.916805,False,5746,6721.2812,16745.752,6560.803000000001
967089,22,12466,24.282284,False,5746,6721.2812,16745.752,6560.803000000001
967090,22,12466,27.494852,False,5746,6721.2812,16745.752,6560.803000000001
967091,22,12466,77.649826,False,5746,6721.2812,16745.752,6560.803000000001
967092,22,12466,21.133726,False,5746,6721.2812,16745.752,6560.803000000001
967093,22,12466,28.961187,False,5746,6721.2812,16745.752,6560.803000000001
967094,22,12466,17.61807,False,5746,6721.2812,16745.752,6560.803000000001
967095,22,12466,44.02506,False,5746,6721.2812,16745.752,6560.803000000001
967096,22,12466,20.629454,False,5746,6721.2812,16745.752,6560.803000000001
967097,22,12466,33.60617,False,5746,6721.2812,16745.752,6560.803000000001
967098,22,12466,23.109825,False,5746,6721.2812,16745.752,6560.803000000001
967099,22,12466,119.09671,False,5746,6721.2812,16745.752,6560.803000000001
967100,22,12466,41.01356,False,5746,6721.2812,16745.752,6560.803000000001
967101,22,12466,18.47235,False,5746,6721.2812,16745.752,6560.803000000001
967102,22,12466,30.050583,False,5746,6721.2812,16745.752,6560.803000000001
967103,22,12466,23.001617,False,5746,6721.2812,16745.752,6560.803000000001
967104,22,12466,21.387835,False,5746,6721.2812,16745.752,6560.803000000001
967105,22,12466,488.07318,False,5746,6721.2812,16745.752,6560.803000000001
967106,22,12466,21.650875,False,5746,6721.2812,16745.752,6560.803000000001
967107,22,12466,31.341839,False,5746,6721.2812,16745.752,6560.803000000001
967108,22,12466,26.694271,False,5746,6721.2812,16745.752,6560.803000000001
967109,22,12466,64.99517,False,5746,6721.2812,16745.752,6560.803000000001
967110,22,12466,31.782896,False,5746,6721.2812,16745.752,6560.803000000001
967111,22,12466,22.010778,False,5746,6721.2812,16745.752,6560.803000000001
977668,22,12466,44.19165,False,8759,8739.2705,17093.002,307.27652
993175,22,12466,18.243958,False,6349,6624.403,17231.951,5274.196
993176,22,12466,20.969103,False,6349,6624.403,17231.951,5274.196
993177,22,12466,50.186466,False,6349,6624.403,17231.951,5274.196
993178,22,12466,47.79134,False,6349,6624.403,17231.951,5274.196
993179,22,12466,22.453289,False,6349,6624.403,17231.951,5274.196
993180,22,12466,21.65048,False,6349,6624.403,17231.951,5274.196
993181,22,12466,18.853846,False,6349,6624.403,17231.951,5274.196
993182,22,12466,26.342598,False,6349,6624.403,17231.951,5274.196
993183,22,12466,45.49557,False,6349,6624.403,17231.951,5274.196
993184,22,12466,21.35564,False,6349,6624.403,17231.951,5274.196
993185,22,12466,30.36669,False,6349,6624.403,17231.951,5274.196
993186,22,12466,29.097622,False,6349,6624.403,17231.951,5274.196
993187,22,12466,38.1089,False,6349,6624.403,17231.951,5274.196
993188,22,12466,21.771223,False,6349,6624.403,17231.951,5274.196
993189,22,12466,22.025024,False,6349,6624.403,17231.951,5274.196
993190,22,12466,35.417934,False,6349,6624.403,17231.951,5274.196
993191,22,12466,23.493244,False,6349,6624.403,17231.951,5274.196
993192,22,12466,24.345833,False,6349,6624.403,17231.951,5274.196
993193,22,12466,29.04576,False,6349,6624.403,17231.951,5274.196
993194,22,12466,19.781574,False,6349,6624.403,17231.951,5274.196
993195,22,12466,19.075274,False,6349,6624.403,17231.951,5274.196
993196,22,12466,33.256924,False,6349,6624.403,17231.951,5274.196
993197,22,12466,40.875877,False,6349,6624.403,17231.951,5274.196
993198,22,12466,37.015003,False,6349,6624.403,17231.951,5274.196
993199,22,12466,18.769936,False,6349,6624.403,17231.951,5274.196
1003926,22,12466,21.031893,False,6562,6920.681,17242.549,4841.353
1003927,22,12466,18.49535,False,6562,6920.681,17242.549,4841.353
1003928,22,12466,26.05194,False,6562,6920.681,17242.549,4841.353
1003929,22,12466,23.336956,False,6562,6920.681,17242.549,4841.353
1003930,22,12466,19.715569,False,6562,6920.681,17242.549,4841.353
1003931,22,12466,34.33303,False,6562,6920.681,17242.549,4841.353
1003932,22,12466,32.63536,False,6562,6920.681,17242.549,4841.353
1003933,22,12466,24.377483,False,6562,6920.681,17242.549,4841.353
1003934,22,12466,26.528536,False,6562,6920.681,17242.549,4841.353
1003935,22,12466,43.04608,False,6562,6920.681,17242.549,4841.353
1003936,22,12466,27.311544,False,6562,6920.681,17242.549,4841.353
1003937,22,12466,43.260517,False,6562,6920.681,17242.549,4841.353
1003938,22,12466,29.722382,False,6562,6920.681,17242.549,4841.353
1003939,22,12466,20.651707,False,6562,6920.681,17242.549,4841.353
1003940,22,12466,19.595032,False,6562,6920.681,17242.549,4841.353
1003941,22,12466,54.714302,False,6562,6920.681,17242.549,4841.353
1003942,22,12466,23.10931,False,6562,6920.681,17242.549,4841.353
1003943,22,12466,23.191996,False,6562,6920.681,17242.549,4841.353
1003944,22,12466,19.917398,False,6562,6920.681,17242.549,4841.353
1003945,22,12466,21.541828,False,6562,6920.681,17242.549,4841.353
1003946,22,12466,23.893244,False,6562,6920.681,17242.549,4841.353
1003947,22,12466,26.723839,False,6562,6920.681,17242.549,4841.353
1003948,22,12466,23.742205,False,6562,6920.681,17242.549,4841.353
1003949,22,12466,20.049011,False,6562,6920.681,17242.549,4841.353
1003950,22,12466,20.977825,False,6562,6920.681,17242.549,4841.353
1014853,22,12466,41.324562,False,2800,8082.04,11747.006000000001,12858.013
1014854,22,12466,65.95559,False,2800,8082.04,11747.006000000001,12858.013
1019923,22,12466,39.073635,False,5515,13959.116000000002,11179.997,6985.0376
1019924,22,12466,44.150726,False,5515,13959.116000000002,11179.997,6985.0376
1019925,22,12466,43.60221,False,5515,13959.116000000002,11179.997,6985.0376
1019926,22,12466,47.516136,False,5515,13959.116000000002,11179.997,6985.0376
1031049,22,12466,71.013855,False,8287,16414.223,9886.829,1209.9257
1041399,22,12466,76.3881,False,3261,13715.933,6477.898,11770.728000000001
1046837,22,12466,101.40108,False,8041,19067.018,-795.6046,2110.8958
1052268,22,12466,60.32104,False,14964,10157.17,15261.832,-5705.118
1057269,22,12466,125.84391,False,11696,-2660.75,14008.28,-12858.013
1067000,22,12466,61.133553,False,3281,6234.8237,13828.121000000001,11770.728000000001
1067001,22,12466,41.770126,False,3281,6234.8237,13828.121000000001,11770.728000000001
1067002,22,12466,103.1351,False,3281,6234.8237,13828.121000000001,11770.728000000001
1067003,22,12466,38.31357,False,3281,6234.8237,13828.121000000001,11770.728000000001
1067004,22,12466,68.54489,False,3281,6234.8237,13828.121000000001,11770.728000000001
1077552,22,12466,37.218987,False,7876,8687.405,16991.56,2110.8958
1077553,22,12466,25.434557,False,7876,8687.405,16991.56,2110.8958
1077554,22,12466,79.9276,False,7876,8687.405,16991.56,2110.8958
1077555,22,12466,33.389618,False,7876,8687.405,16991.56,2110.8958
1077556,22,12466,30.215855,False,7876,8687.405,16991.56,2110.8958
1077557,22,12466,54.24777,False,7876,8687.405,16991.56,2110.8958
1077558,22,12466,30.42177,False,7876,8687.405,16991.56,2110.8958
1077559,22,12466,27.781837,False,7876,8687.405,16991.56,2110.8958
1077560,22,12466,263.84366,False,7876,8687.405,16991.56,2110.8958
1077561,22,12466,31.299885,False,7876,8687.405,16991.56,2110.8958
1077562,22,12466,81.209854,False,7876,8687.405,16991.56,2110.8958
1077563,22,12466,28.829556,False,7876,8687.405,16991.56,2110.8958
1093516,22,12466,24.450094,False,4363,8039.9463,14635.663999999999,9476.107
1093517,22,12466,28.31838,False,4363,8039.9463,14635.663999999999,9476.107
1093518,22,12466,23.918833,False,4363,8039.9463,14635.663999999999,9476.107
1093519,22,12466,28.354708,False,4363,8039.9463,14635.663999999999,9476.107
1093520,22,12466,27.109728,False,4363,8039.9463,14635.663999999999,9476.107
1093521,22,12466,44.90831,False,4363,8039.9463,14635.663999999999,9476.107
1093522,22,12466,145.76102,False,4363,8039.9463,14635.663999999999,9476.107
1093523,22,12466,33.24842,False,4363,8039.9463,14635.663999999999,9476.107
1093524,22,12466,34.691967,False,4363,8039.9463,14635.663999999999,9476.107
1093525,22,12466,593.9175,True,4363,8039.9463,14635.663999999999,9476.107
1098777,22,12466,81.37122,False,14958,12674.671999999999,13245.54,-5705.118
1109128,22,12466,105.99719,False,5116,14548.952,9742.288,7877.552
1114377,22,12466,81.13358,False,15814,1652.4779999999998,18712.127,-3970.5962
1114378,22,12466,105.45417,False,15814,1652.4779999999998,18712.127,-3970.5962
1124907,22,12466,104.18735,False,16183,18960.996,263.591,-3008.5063
